2011	20
2018	20
2024	20
2027	20
2034	20
2039	20
2042	20
2049	20
2054	20
2058	20
2065	20
2071	20
2079	20
2086	20
2094	20
2097	20
2103	20
2111	20
2115	20
2119	20
2126	20
2131	20
2136	20
2141	20
2145	20
2151	20
2156	20
2161	20
2166	20
2171	20
2176	20
2181	20
2187	20
2193	20
2196	20
2203	20
2210	20
2214	20
2218	20
2222	20
2227	20
2232	20
2239	20
2246	20
2252	20
2257	20
2264	20
2268	20
2272	20
2276	20
2281	20
2286	20
2291	20
2296	20
2302	20
2306	20
2311	20
2315	20
2320	20
2324	20
2333	20
2337	20
2345	20
2349	20
2354	20
2360	20
2365	20
2371	20
2374	20
2379	20
2383	20
2388	20
2392	20
2395	20
2400	20
2406	20
2409	20
2415	20
2418	20
2421	20
2425	20
2432	20
2437	20
2441	20
2446	20
2452	20
2457	20
2462	20
2464	20
2470	20
2476	20
2482	20
2486	20
2492	20
2495	20
2499	20
2503	20
2509	20
2513	20
2518	20
2523	20
2527	20
2532	20
2538	20
2544	20
2548	20
2553	20
2557	20
2561	20
2566	20
2571	20
2576	20
2580	20
2587	20
2594	20
2599	20
2603	20
2610	20
2614	20
2618	20
2623	20
2627	20
2633	20
2638	20
2642	20
2648	20
2652	20
2658	20
2663	20
2668	20
2672	20
2678	20
2683	20
2687	20
2690	20
2696	20
2702	20
2706	20
2711	20
2715	20
2720	20
2724	20
2734	20
2737	20
2742	20
2745	20
2752	20
2756	20
2763	20
2769	20
2772	20
2779	20
2785	20
2790	20
2796	20
2801	20
2805	20
2811	20
2816	20
2821	20
2824	20
2828	20
2833	20
2837	20
2842	20
2846	20
2853	20
2859	20
2865	20
2869	20
2874	20
2877	20
2881	20
2885	20
2889	20
2893	20
2899	20
2903	20
2907	20
2913	20
2918	20
2921	20
2924	20
2929	20
2934	20
2939	20
2946	20
2950	20
2958	20
2963	20
2967	20
2972	20
2978	20
2987	20
2992	20
3000	20
3005	20
3010	20
3016	20
3021	20
3028	20
3034	20
3040	20
3045	20
3051	20
3057	20
3060	20
3066	20
3072	20
3075	20
3079	20
3086	20
3090	20
3094	20
3098	20
3100	20
3102	20
3105	20
3109	20
3115	20
3117	20
3120	20
3123	20
3126	20
3130	20
3135	20
3138	20
3141	20
3144	20
3146	20
3148	20
3150	20
3154	20
3158	20
3163	20
3165	20
3168	20
3173	20
3177	20
3180	20
3182	20
3186	20
3187	20
3190	20
3192	20
3197	20
3199	20
3204	20
3206	20
3210	20
3213	20
3216	20
3219	20
3221	20
3224	20
3229	20
3231	20
3234	20
3237	20
3241	20
3246	20
3250	20
3253	20
3256	20
3259	20
3263	20
3265	20
3269	20
3272	20
3276	20
3280	20
3283	20
3285	20
3288	20
3291	20
3292	20
3296	20
3299	20
3303	20
3307	20
3311	20
3314	20
3318	20
3320	20
3322	20
3325	20
3329	20
3332	20
3334	20
3338	20
3340	20
3343	20
3345	20
3347	20
3352	20
3356	20
3360	20
3362	20
3366	20
3368	20
3373	20
3375	20
3377	20
3380	20
3384	20
3386	20
3390	20
3392	20
3396	20
3399	20
3401	20
3405	20
3407	20
3410	20
3413	20
3416	20
3418	20
3421	20
3424	20
3426	20
3429	20
3432	20
3434	20
3437	20
3440	20
3443	20
3445	20
3447	20
3449	20
3452	20
3455	20
3457	20
3459	20
3461	20
3466	20
3468	20
3471	20
3474	20
3477	20
3482	20
3485	20
3488	20
3494	20
3498	20
3500	20
3503	20
3504	20
3507	20
3508	20
3510	20
3513	20
3516	20
3520	20
3522	20
3525	20
3529	20
3531	20
3534	20
3537	20
3543	20
3546	20
3549	21
3551	21
3555	21
3558	21
3560	21
3563	21
3568	21
3570	21
3572	21
3575	21
3578	21
3582	21
3585	21
3588	21
3592	21
3594	21
3597	21
3600	22
3605	22
3608	22
3611	22
3614	22
3616	22
3620	22
3622	22
3625	22
3629	22
3635	22
3638	22
3642	22
3644	22
3647	22
3650	22
3655	22
3657	22
3660	22
3663	22
3665	22
3669	22
3672	22
3674	22
3678	22
3683	22
3687	22
3690	22
3692	22
3696	22
3700	22
3704	22
3706	22
3709	22
3712	22
3714	22
3716	22
3720	22
3723	22
3725	22
3728	22
3731	22
3734	22
3739	22
3742	22
3744	22
3748	22
3751	22
3755	22
3758	22
3761	22
3765	22
3766	22
3769	22
3774	22
3777	22
3781	22
3786	22
3791	22
3794	22
3801	22
3805	22
3809	22
3813	22
3817	22
3821	22
3825	22
3830	22
3833	22
3837	22
3838	22
3841	22
3844	22
3849	22
3851	22
3854	22
3856	22
3859	22
3861	22
3867	22
3871	22
3874	22
3880	22
3882	22
3885	22
3889	22
3892	22
3893	22
3897	22
3900	22
3903	22
3905	22
3909	22
3912	22
3915	22
3918	22
3924	22
3926	22
3929	22
3931	22
3935	22
3938	22
3940	22
3943	22
3945	22
3948	22
3952	22
3956	22
3959	22
3964	22
3966	22
3970	22
3973	22
3978	22
3981	22
3985	22
3987	22
3989	22
3992	22
3996	22
3999	22
4001	22
4003	22
4007	22
4012	22
4014	22
4016	22
4021	22
4023	22
4026	22
4029	22
4033	22
4035	22
4038	22
4044	22
4048	22
4050	22
4052	22
4055	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4057	22
4059	22
4063	22
4066	22
4070	22
4074	22
4078	22
4081	22
4084	22
4087	22
4091	22
4094	22
4097	22
4100	22
4105	22
4107	22
4111	22
4115	22
4117	22
4121	22
4125	22
4129	22
4132	22
4134	22
4137	22
4139	22
4144	22
4146	22
4151	22
4154	22
4157	22
4159	22
4162	22
4165	22
4169	22
4171	22
4174	22
4178	22
4184	22
4187	22
4189	22
4193	22
4199	22
4203	22
4206	22
4209	22
4212	22
4215	22
4218	22
4219	22
4224	22
4227	22
4229	22
4233	22
4237	22
4240	22
4243	22
4245	22
4250	22
4255	22
4259	22
4262	22
4267	22
4270	22
4274	22
4278	22
4280	22
4283	22
4287	22
4291	22
4293	22
4298	22
4300	22
4303	22
4306	22
4309	22
4313	22
4316	22
4320	22
4323	22
4326	22
4330	22
4333	22
4336	22
4339	22
4343	22
4346	22
4348	22
4350	22
4353	22
3	0
6	0
10	0
17	0
24	0
30	0
33	0
37	0
42	0
47	0
55	0
61	0
67	0
74	0
80	0
86	1
90	1
94	1
99	1
102	2
106	2
110	2
115	2
120	2
125	2
130	3
139	3
144	3
149	3
152	4
158	4
161	4
166	4
170	4
174	4
180	4
185	4
191	4
196	4
205	5
211	5
215	5
219	6
222	6
227	6
234	6
242	6
247	6
251	6
256	6
263	6
268	6
277	6
282	6
288	6
296	7
301	7
303	8
306	8
311	8
314	8
318	8
322	8
328	8
333	8
338	8
342	8
350	8
356	8
360	8
364	8
370	8
376	8
383	8
387	9
393	9
398	9
402	9
406	9
409	9
412	9
418	10
423	11
428	11
434	11
440	11
445	11
450	11
459	11
462	11
466	12
472	12
476	12
482	13
488	13
493	14
496	14
504	14
510	14
516	14
523	15
528	15
532	15
537	15
542	15
546	15
551	15
555	15
559	15
564	15
570	16
576	16
581	16
586	16
589	16
595	16
599	16
603	16
608	16
613	17
617	17
620	17
624	18
628	18
633	18
636	18
640	18
643	18
647	18
653	18
656	18
660	18
667	18
671	18
676	19
682	19
686	19
691	19
696	19
699	19
702	19
706	19
713	19
718	19
722	19
727	19
732	19
737	19
741	19
745	19
749	19
754	19
758	19
762	20
766	20
770	20
776	20
779	20
784	20
789	20
794	20
798	20
801	20
805	20
808	20
811	20
816	20
820	20
825	20
829	20
834	20
839	20
844	20
848	20
852	20
856	20
859	20
864	20
868	20
872	20
875	20
880	20
886	20
890	20
897	20
901	20
906	20
910	21
916	22
921	22
928	22
932	22
937	23
941	23
944	24
949	24
956	24
962	24
965	24
971	24
978	24
985	24
990	24
998	24
1004	24
1008	24
1013	25
1019	25
1024	25
1028	25
1032	25
1037	25
1041	25
1046	25
1048	25
1053	25
1058	25
1063	25
1070	25
1074	25
1077	25
1080	25
1084	25
1089	25
1092	25
1095	25
1100	25
1104	25
1107	25
1112	25
1117	25
1121	25
1125	25
1127	25
1133	25
1137	25
1143	25
1148	25
1152	25
1155	25
1159	25
1163	25
1166	25
1172	25
1177	25
1183	25
1187	25
1191	25
1194	25
1199	25
1201	25
1206	25
1213	25
1218	25
1222	26
1225	26
1230	26
1235	26
1241	26
1248	26
1253	26
1260	26
1264	26
1268	26
1275	26
1280	26
1285	26
1289	26
1296	27
1304	27
1306	27
1312	27
1318	27
1322	27
1328	27
1334	27
1338	27
1343	27
1348	27
1356	27
1360	27
1365	27
1369	27
1372	27
1378	27
1382	27
1386	27
1390	28
1395	28
1400	28
1404	28
1412	28
1416	28
1419	28
1423	28
1427	28
1432	28
1436	28
1441	28
1447	28
1450	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1456	28
1459	28
1465	28
1469	28
1474	28
1479	28
1484	28
1488	28
1493	28
1497	28
1500	28
1506	28
1512	28
1518	28
1524	28
1528	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1535	28
1540	28
1545	28
1550	28
1557	28
1563	28
1568	28
1574	28
1577	28
1582	28
1589	28
1594	28
1597	28
1604	28
1609	28
1615	28
1619	28
1625	28
1629	28
1633	28
1640	28
1644	28
1649	28
1655	28
1661	28
1665	28
1667	28
1672	28
1677	28
1684	28
1688	28
1694	28
1700	28
1707	28
1712	28
1718	28
1723	28
1727	28
1732	28
1738	28
1744	28
1748	28
1752	28
1756	28
1761	28
1765	28
1770	28
1774	28
1779	28
1784	28
1788	28
1792	28
1796	28
1802	28
1807	28
1812	28
1820	28
1826	28
1830	29
1834	29
1840	29
1845	29
1850	29
1855	29
1860	29
1867	29
1871	29
1876	29
1882	29
1887	29
1891	29
1894	29
1898	29
1904	29
1909	29
1915	29
1920	29
1925	29
1929	29
1934	29
1939	29
1942	29
1947	29
1952	29
1957	29
1960	29
1965	29
1970	29
1977	29
1981	29
1985	29
1990	29
1998	29
2003	29
2008	29
2011	29
2015	29
2022	29
2028	29
2032	29
2039	29
2047	29
2052	29
2057	29
2063	29
2070	29
2074	29
2081	29
2084	29
2094	29
2100	29
2106	29
2110	29
2116	29
2120	29
2123	29
2127	29
2131	29
2135	29
2139	29
2143	29
2147	29
2151	29
2155	29
2159	29
2164	29
2168	29
2172	29
2177	29
2182	29
2187	29
2192	29
2196	29
2201	29
2206	29
2210	29
2214	29
2222	29
2226	29
2231	29
2236	29
2243	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2244	29
2247	29
2253	29
2257	29
2263	29
2267	29
2274	29
2279	29
2283	29
2287	29
2292	29
2297	29
2306	29
2309	29
2315	29
2318	30
2323	30
2327	30
2332	30
2336	30
2340	30
2346	30
2351	30
2355	30
2361	30
2366	30
2371	30
2375	30
2378	30
2381	30
2386	30
2391	30
2399	30
2402	30
2408	30
2415	30
2420	30
2425	30
2430	30
2434	30
2441	30
2445	30
2450	30
2455	30
2459	30
2461	30
2464	30
2470	30
2473	30
2479	30
2483	30
2488	30
2492	30
2496	30
2500	30
2505	30
2509	30
2514	30
2518	30
2523	30
2530	30
2536	30
2541	30
2546	30
2551	30
2555	30
2559	30
2565	30
2570	30
2575	30
2578	30
2584	30
2588	30
2593	30
2597	30
2600	30
2604	30
2606	30
2611	30
2616	30
2620	30
2626	30
2632	30
2638	30
2644	30
2648	30
2653	30
2658	30
2663	30
2670	30
2674	30
2678	30
2685	30
2689	30
2693	30
2697	30
2701	30
2708	30
2711	30
2715	30
2720	30
2722	30
2730	30
2734	30
2741	30
2746	30
2749	30
2754	30
2758	30
2762	30
2765	30
2770	30
2775	30
2779	30
2786	30
2790	30
2794	30
2800	30
2805	30
2809	30
2813	30
2816	30
2824	30
2829	30
2833	30
2843	30
2848	30
2853	30
2860	30
2865	30
2870	30
2875	30
2882	30
2892	30
2897	30
2901	30
2905	30
2910	30
2918	30
2923	30
2927	30
2932	30
2938	30
2943	30
2946	30
2951	30
2956	30
2961	30
2966	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
2973	30
4	2
9	2
14	2
19	4
24	4
27	4
31	4
34	5
40	5
46	5
52	5
58	5
63	5
68	6
73	6
77	6
82	7
85	7
92	7
96	7
103	7
109	7
113	8
118	8
122	8
126	8
130	8
134	8
140	8
145	8
149	9
153	9
156	9
160	9
167	9
172	9
176	9
181	9
185	9
192	9
195	9
200	9
206	9
211	9
217	9
222	9
226	9
229	10
236	10
242	11
248	11
252	11
256	12
262	12
267	13
272	13
279	13
284	13
289	13
294	13
298	13
302	14
307	14
312	14
317	14
323	15
329	16
332	17
337	18
342	18
347	18
352	18
356	18
359	18
365	18
370	18
375	18
378	18
383	19
389	19
391	19
398	19
401	19
406	20
409	20
414	20
417	20
421	21
427	21
430	21
434	21
439	21
444	21
449	21
456	21
460	21
464	21
468	21
471	21
477	21
485	21
490	21
494	21
499	21
507	21
513	21
519	21
524	21
528	22
535	23
541	23
547	23
553	23
558	23
561	25
566	27
574	27
581	27
589	27
592	27
595	28
599	28
605	28
610	28
615	28
618	28
621	30
625	30
628	30
631	30
634	30
636	30
638	30
641	30
644	30
648	30
653	30
658	30
662	30
668	30
672	30
676	30
679	30
684	30
689	30
695	30
698	30
704	30
709	30
713	30
718	30
721	30
725	30
730	30
734	30
740	30
746	31
752	31
757	31
761	31
767	31
772	31
777	31
781	31
784	31
789	31
795	31
800	31
804	31
809	31
813	31
817	31
823	31
827	31
831	31
835	31
840	31
842	31
846	31
849	31
853	31
857	31
861	31
866	31
872	31
878	31
884	31
887	31
892	31
899	31
904	31
909	31
918	31
923	31
927	31
932	31
936	31
939	31
945	31
950	31
953	31
957	31
960	31
965	31
969	31
974	31
977	31
983	31
988	31
993	31
997	31
1002	31
1005	31
1009	31
1015	31
1019	31
1022	31
1026	31
1031	31
1037	31
1041	31
1047	31
1051	31
1056	31
1060	31
1064	31
1069	31
1075	31
1079	31
1083	31
1089	31
1093	31
1097	31
1101	31
1108	31
1112	31
1116	31
1121	31
1126	31
1132	31
1138	31
1144	31
1150	31
1154	31
1158	31
1163	31
1167	31
1169	31
